Customer,Churn,Card,Start_Date,Customer_Service_Calls,Credit_Limit,Total_Revolving_Balance,Average_Open_To_Buy,Average_Utilisation_Ratio,Age,Gender,Education,Marital_Status,Dependents,Income
773347970,No,Silver,2021-02-01,3,7567.0,1776,5791.0,0.235,34.0,M,Graduate,Married,2,€80K - €100K
732217849,No,Silver,2021-01-01,3,2003.0,1224,779.0,0.611,51.0,F,Unknown,Single,5,Less than €30K
808183815,No,Silver,2020-11-01,4,5540.0,1240,4300.0,0.224,38.0,M,Unknown,Married,4,€30K - €50K
826169262,No,Silver,2020-09-01,4,2205.0,1245,960.0,0.565,46.0,F,Graduate,Married,4,Less than €30K
763734296,No,Silver,2020-03-01,4,2656.0,1166,1490.0,0.439,43.0,F,Unknown,Single,3,€30K - €50K
725094840,No,Silver,2020-01-01,2,2253.0,1981,272.0,0.879,52.0,F,Second level,Married,1,Less than €30K
729454203,No,Gold,2020-01-01,3,34516.0,0,34516.0,0.0,50.0,M,Second level,Single,1,€80K - €100K
794669059,No,Silver,2020-01-01,0,9599.0,1554,8045.0,0.162,,M,Primary level,Single,3,€30K - €50K
781713005,No,Silver,2019-09-01,3,1562.0,1057,505.0,0.677,55.0,F,Primary level,Divorced,4,Less than €30K
785935655,No,Gold,2021-02-01,2,14143.0,1472,12671.0,0.104,32.0,F,Second level,Single,2,Less than €30K
805230048,Yes,Silver,2020-01-01,1,3261.0,0,3261.0,0.0,49.0,M,Graduate,Single,3,€80K - €100K
742398552,No,Silver,2018-11-01,3,12766.0,0,12766.0,0.0,63.0,F,Second level,Married,1,Unknown
790195656,No,Silver,2019-05-01,3,9149.0,1254,7895.0,0.137,57.0,F,PhD,Single,2,Less than €30K
813022862,No,Silver,2020-06-01,2,4086.0,1974,2112.0,0.483,41.0,F,Post LC,Married,3,Less than €30K
760077802,Yes,Silver,2020-06-01,4,1438.3,0,1438.3,0.0,48.0,F,Unknown,Divorced,3,Less than €30K
767298444,No,Silver,2019-11-01,4,1538.0,868,670.0,0.564,42.0,F,Primary level,Single,3,Less than €30K
713143555,No,Silver,2020-09-01,3,34516.0,774,33742.0,0.022,36.0,M,Primary level,Divorced,1,€80K - €100K
771001683,No,Silver,2020-01-01,2,2836.0,1362,1474.0,0.48,56.0,F,Graduate,Single,3,Less than €30K
790319893,No,Silver,2019-08-01,2,2941.0,655,2286.0,0.223,,F,Unknown,Single,3,Less than €30K
778329985,No,Silver,2020-02-01,2,4469.0,2002,2467.0,0.448,43.0,F,Graduate,Single,3,Less than €30K
733857757,No,Gold,2019-07-01,2,19220.0,0,19220.0,0.0,52.0,F,Graduate,Married,2,€30K - €50K
787114087,Yes,Silver,2020-01-01,3,2989.0,2387,602.0,0.799,38.0,F,Second level,,3,Less than €30K
713935698,No,Silver,2020-01-01,5,7959.0,998,6961.0,0.125,37.0,M,Primary level,Married,2,€50K - €80K
804696911,No,Silver,2020-03-01,2,4135.0,1606,2529.0,0.388,44.0,F,Second level,Married,3,Less than €30K
788326701,Yes,Silver,2020-12-01,4,2086.0,2007,79.0,0.962,43.0,F,Primary level,Divorced,2,Less than €30K
741495015,No,Gold,2020-04-01,3,21308.0,564,20744.0,0.026,40.0,M,Primary level,Single,3,€30K - €50K
765922598,No,Gold,2019-12-01,2,34516.0,2386,32130.0,0.069,49.0,M,Second level,Married,1,€80K - €100K
719964299,No,Silver,2020-07-01,2,3399.0,2173,1226.0,0.639,36.0,F,Second level,Married,3,Unknown
811120852,No,Silver,2021-06-01,0,1438.3,0,1438.3,0.0,46.0,F,Second level,Single,4,Less than €30K
746774357,No,Silver,2020-12-01,2,1438.3,0,1438.3,0.0,36.0,M,Post LC,Single,2,€50K - €80K
732224514,No,Silver,2019-09-01,5,2419.0,2380,39.0,0.984,50.0,M,Primary level,Single,2,Less than €30K
724312074,Yes,Silver,2019-10-01,2,10061.0,0,10061.0,0.0,47.0,M,Second level,Married,3,€50K - €80K
708117651,No,Silver,2020-04-01,2,1621.0,0,1621.0,0.0,39.0,F,Second level,Single,3,Less than €30K
763431013,No,Silver,2021-02-01,1,1723.0,1010,713.0,0.586,,F,Post LC,Married,1,Less than €30K
712424327,No,Silver,2020-09-01,2,19843.0,1178,18665.0,0.059,50.0,M,Primary level,Single,4,€80K - €100K
718428085,Yes,Silver,2018-09-01,4,3293.0,0,3293.0,0.0,61.0,F,Second level,Single,1,Unknown
751084545,Yes,Silver,2019-10-01,4,24462.0,946,23516.0,0.039,51.0,M,Unknown,Married,1,€80K - €100K
749028493,No,Silver,2020-02-01,0,13048.0,1954,11094.0,0.15,54.0,M,MSc,Single,3,€50K - €80K
764005262,No,Silver,2020-10-01,2,2204.0,919,1285.0,0.417,37.0,F,Second level,Single,2,€30K - €50K
794129111,No,Silver,2020-01-01,3,2653.0,0,2653.0,0.0,55.0,F,Graduate,Married,2,€30K - €50K
713551760,No,Silver,2020-09-01,3,2853.0,2420,433.0,0.848,34.0,M,Second level,Married,2,€50K - €80K
745589576,No,Silver,2020-06-01,2,11558.0,0,11558.0,0.0,36.0,M,PhD,Single,2,€30K - €50K
812259065,No,Silver,2020-01-01,2,22243.0,1377,20866.0,0.062,44.0,M,Second level,Married,3,€80K - €100K
714938174,No,Silver,2020-06-01,1,9511.0,2220,7291.0,0.233,39.0,F,Primary level,,1,Less than €30K
810530052,No,Silver,2020-01-01,3,1874.0,994,880.0,0.53,53.0,F,Second level,Single,2,Less than €30K
710844642,No,Silver,2020-01-01,2,3127.0,2517,610.0,0.805,57.0,M,Unknown,Single,2,€80K - €100K
820420512,No,Silver,2020-01-01,3,5843.0,1162,4681.0,0.199,53.0,F,Graduate,Married,0,Unknown
791382237,No,Silver,2020-01-01,3,7196.0,696,6500.0,0.097,50.0,M,Graduate,Single,5,€80K - €100K
741612600,No,Silver,2019-06-01,1,1438.3,0,1438.3,0.0,54.0,F,Primary level,Married,2,€30K - €50K
759044263,No,Silver,2020-07-01,3,2019.0,803,1216.0,0.398,40.0,F,Graduate,Married,1,Less than €30K
725477441,No,Silver,2021-03-01,3,8436.0,2517,5919.0,0.298,36.0,M,Unknown,Single,3,€30K - €50K
806221575,Yes,Silver,2020-05-01,3,1507.0,0,1507.0,0.0,42.0,F,Graduate,,2,Less than €30K
780711477,No,Silver,2019-05-01,3,3433.0,2486,947.0,0.724,52.0,F,Post LC,,2,Less than €30K
746610401,No,Silver,2020-06-01,2,13448.0,0,13448.0,0.0,43.0,M,Graduate,,3,€50K - €80K
776521580,No,Silver,2019-06-01,3,1753.0,1434,319.0,0.818,48.0,M,Second level,,3,€30K - €50K
757311217,No,Silver,2018-07-01,3,3398.0,2341,1057.0,0.689,60.0,M,Unknown,Married,1,€50K - €80K
779166935,No,Silver,2020-05-01,4,10824.0,0,10824.0,0.0,51.0,M,Graduate,Married,2,€50K - €80K
738821564,Yes,Silver,2020-04-01,4,4345.0,2198,2147.0,0.506,45.0,F,Post LC,Single,3,Unknown
802445367,No,Silver,2019-08-01,1,10730.0,970,9760.0,0.09,60.0,F,PhD,Married,0,Unknown
776528953,No,Silver,2020-01-01,3,6248.0,1493,4755.0,0.239,,M,Graduate,Married,2,€80K - €100K
711079451,No,Silver,2020-01-01,3,3591.0,1749,1842.0,0.487,46.0,M,Graduate,Married,4,€50K - €80K
818260009,No,Silver,2021-03-01,1,5454.0,1108,4346.0,0.203,43.0,F,MSc,Married,4,Less than €30K
712035485,Yes,Silver,2020-11-01,2,1438.3,0,1438.3,0.0,42.0,F,Unknown,Married,4,Less than €30K
754856504,No,Silver,2020-07-01,3,9598.0,1092,8506.0,0.114,44.0,F,Graduate,Married,2,Less than €30K
806926111,No,Silver,2020-01-01,3,3032.0,2215,817.0,0.731,,F,Second level,Married,3,Less than €30K
761452524,No,Silver,2019-09-01,1,4223.0,2235,1988.0,0.529,52.0,F,Second level,Married,3,Less than €30K
764203953,No,Silver,2019-07-01,3,4002.0,1669,2333.0,0.417,,F,Post LC,Divorced,1,Less than €30K
817890778,No,Silver,2021-03-01,2,3214.0,2257,957.0,0.702,39.0,F,Post LC,Married,1,Less than €30K
716093936,No,Silver,2019-10-01,3,2755.0,1483,1272.0,0.538,62.0,F,Second level,Single,4,Less than €30K
790941860,No,Silver,2019-12-01,3,2476.0,1396,1080.0,0.564,43.0,F,Graduate,Married,3,€30K - €50K
711591828,No,Silver,2021-08-01,3,2787.0,1761,1026.0,0.632,31.0,F,Graduate,Single,0,Less than €30K
748323520,No,Silver,2019-09-01,3,2772.0,2414,358.0,0.871,53.0,F,Primary level,Married,0,€30K - €50K
808011822,No,Silver,2020-01-01,1,5093.0,2376,2717.0,0.467,40.0,F,Unknown,Married,2,Less than €30K
824550075,Yes,Silver,2019-12-01,3,1722.0,0,1722.0,0.0,57.0,F,Graduate,Married,4,Less than €30K
770382177,No,Gold,2020-02-01,3,34516.0,1420,33096.0,0.041,46.0,M,Primary level,Married,4,€80K - €100K
748356471,No,Silver,2019-08-01,3,3429.0,1779,1650.0,0.519,54.0,M,Post LC,Single,5,€80K - €100K
771263798,No,Silver,2018-12-01,3,5905.0,726,5179.0,0.123,63.0,M,PhD,Single,0,€30K - €50K
719459303,No,Silver,2020-01-01,3,12084.0,1638,10446.0,0.136,41.0,M,Second level,Single,1,€80K - €100K
800326724,No,Silver,2020-01-01,2,7421.0,0,7421.0,0.0,47.0,M,Unknown,Single,3,€80K - €100K
813275163,No,Silver,2020-09-01,0,3174.0,2462,712.0,0.776,36.0,M,Graduate,Single,2,€100K +
775308381,No,Silver,2020-12-01,1,3288.0,2495,793.0,0.759,31.0,F,Unknown,Single,2,Unknown
746000890,Yes,Silver,2019-09-01,3,2473.0,0,2473.0,0.0,51.0,F,Graduate,Single,4,Less than €30K
748830669,No,Silver,2020-07-01,3,8302.0,1294,7008.0,0.156,42.0,M,Primary level,Single,3,€50K - €80K
728378653,No,Silver,2020-04-01,1,2423.0,429,1994.0,0.177,50.0,F,Post LC,Married,4,€30K - €50K
780826140,No,Silver,2019-11-01,3,19724.0,0,19724.0,0.0,44.0,M,MSc,Single,3,€80K - €100K
788094959,No,Silver,2020-01-01,2,2791.0,2160,631.0,0.774,34.0,F,Unknown,Single,2,Less than €30K
736620542,Yes,Silver,2019-12-01,3,1900.0,0,1900.0,0.0,44.0,F,Unknown,Single,3,Unknown
818335584,No,Silver,2020-11-01,2,5824.0,1542,4282.0,0.265,38.0,M,Second level,Married,3,€50K - €80K
800113849,No,Silver,2020-01-01,2,2850.0,2517,333.0,0.883,55.0,F,Unknown,Single,2,Less than €30K
783354628,No,Gold,2021-06-01,3,10982.0,2517,8465.0,0.229,27.0,F,Primary level,Single,0,Less than €30K
818336431,No,Silver,2021-01-01,4,12050.0,1732,10318.0,0.144,31.0,M,Graduate,Single,0,€30K - €50K
814917827,No,Silver,2020-03-01,2,2048.0,1599,449.0,0.781,,M,Unknown,Single,2,€50K - €80K
757669705,No,Silver,2019-04-01,2,14366.0,888,13478.0,0.062,57.0,M,Post LC,Single,4,€50K - €80K
778578027,No,Silver,2019-04-01,4,5930.0,0,5930.0,0.0,51.0,F,Graduate,Married,2,€30K - €50K
798692849,No,Silver,2019-07-01,0,6946.0,0,6946.0,0.0,52.0,F,Graduate,,1,Less than €30K
765423996,No,Gold,2019-04-01,3,21358.0,1225,20133.0,0.057,59.0,F,Graduate,Single,0,€30K - €50K
727194979,No,Silver,2020-12-01,3,1984.0,0,1984.0,0.0,31.0,F,Second level,Divorced,1,Less than €30K
765869218,Yes,Silver,2020-10-01,3,1438.3,0,1438.3,0.0,38.0,F,Second level,Married,3,Less than €30K
730204513,Yes,Silver,2019-05-01,3,1704.0,0,1704.0,0.0,56.0,M,Post LC,Married,1,€50K - €80K
796009627,No,Silver,2020-01-01,2,3375.0,0,3375.0,0.0,49.0,F,Graduate,Single,3,Unknown
784770165,Yes,Silver,2020-01-01,0,1610.0,0,1610.0,0.0,37.0,F,Graduate,Single,2,Less than €30K
746462660,No,Silver,2019-06-01,4,6189.0,0,6189.0,0.0,53.0,F,Graduate,Single,1,Less than €30K
708303565,No,Silver,2020-01-01,3,13001.0,1482,11519.0,0.114,46.0,M,Second level,Single,2,€100K +
798411217,No,Silver,2019-07-01,2,3028.0,2258,770.0,0.746,52.0,F,Unknown,Single,3,€30K - €50K
740986018,Yes,Silver,2018-05-01,2,8077.0,0,8077.0,0.0,62.0,M,Second level,Married,0,€50K - €80K
722359326,No,Silver,2020-01-01,4,1438.3,0,1438.3,0.0,49.0,F,Primary level,Married,3,Less than €30K
734175110,No,Silver,2020-06-01,1,3659.0,0,3659.0,0.0,42.0,F,Graduate,Single,2,Less than €30K
792668621,No,Silver,2019-04-01,0,6385.0,1535,4850.0,0.24,58.0,M,Second level,Single,2,€50K - €80K
766081784,No,Silver,2019-10-01,4,4568.0,0,4568.0,0.0,56.0,F,MSc,,5,€30K - €50K
714691958,Yes,Silver,2021-04-01,4,27992.0,0,27992.0,0.0,33.0,M,Graduate,Married,2,€100K +
716895037,Yes,Silver,2020-01-01,6,5822.0,0,5822.0,0.0,47.0,F,Unknown,Married,3,€30K - €50K
786745318,No,Silver,2019-01-01,4,16208.0,1278,14930.0,0.079,55.0,M,Graduate,Married,3,€80K - €100K
771283442,No,Silver,2019-08-01,3,9959.0,2068,7891.0,0.208,51.0,M,Second level,Married,3,€80K - €100K
708980731,No,Silver,2020-01-01,3,1467.0,896,571.0,0.611,44.0,F,Graduate,Divorced,3,Less than €30K
770763293,No,Silver,2019-02-01,1,3351.0,1474,1877.0,0.44,53.0,M,Second level,Single,3,Less than €30K
748876800,No,Silver,2019-03-01,2,2258.0,0,2258.0,0.0,56.0,F,Primary level,Single,3,Less than €30K
743019995,No,Silver,2020-12-01,2,3379.0,587,2792.0,0.174,39.0,F,Primary level,Married,4,Unknown
825458605,Yes,Silver,2019-03-01,2,16828.0,2517,14311.0,0.15,55.0,M,Second level,Divorced,2,€100K +
816496381,No,Gold,2020-01-01,3,34516.0,1294,33222.0,0.037,42.0,M,Second level,Married,3,€80K - €100K
745289907,Yes,Silver,2020-01-01,4,2689.0,2384,305.0,0.887,50.0,F,Primary level,Single,5,Less than €30K
765825376,No,Silver,2020-12-01,3,5559.0,658,4901.0,0.118,38.0,M,Post LC,Married,1,Less than €30K
740040587,Yes,Silver,2020-01-01,6,2246.0,0,2246.0,0.0,41.0,F,PhD,Single,3,Unknown
794329058,No,Silver,2019-01-01,2,1438.3,801,637.3,0.557,58.0,F,PhD,Married,1,Less than €30K
763390241,No,Silver,2019-10-01,2,4207.0,0,4207.0,0.0,48.0,F,Primary level,Single,3,€30K - €50K
732705764,No,Silver,2020-09-01,3,22157.0,1355,20802.0,0.061,43.0,M,Post LC,Married,2,€50K - €80K
715124613,No,Silver,2020-01-01,2,2503.0,2373,130.0,0.948,46.0,F,Post LC,Single,3,Less than €30K
776794119,No,Silver,2019-08-01,3,2442.0,1699,743.0,0.696,57.0,F,Second level,Single,1,Less than €30K
808470793,No,Silver,2020-01-01,1,1946.0,1430,516.0,0.735,38.0,F,Unknown,Single,3,Less than €30K
728226998,No,Gold,2020-01-01,2,34516.0,1453,33063.0,0.042,41.0,M,Graduate,Married,3,€100K +
763275652,No,Silver,2019-12-01,2,11354.0,0,11354.0,0.0,47.0,M,Unknown,Married,2,€100K +
816939299,No,Gold,2020-06-01,3,25824.0,1170,24654.0,0.045,43.0,M,Graduate,Single,1,€50K - €80K
823540058,No,Gold,2020-03-01,1,34516.0,1664,32852.0,0.048,45.0,M,Graduate,Single,3,€50K - €80K
753714625,No,Gold,2020-01-01,3,19594.0,971,18623.0,0.05,33.0,F,Unknown,Single,3,€30K - €50K
721684058,No,Silver,2020-04-01,1,13770.0,2517,11253.0,0.183,42.0,F,Graduate,Married,2,Unknown
789988529,No,Silver,2020-01-01,4,2179.0,1632,547.0,0.749,46.0,M,Graduate,,3,€50K - €80K
725951033,No,Silver,2020-12-01,1,2129.0,1507,622.0,0.708,44.0,F,Unknown,Single,4,Less than €30K
717167303,No,Silver,2018-12-01,4,3029.0,1505,1524.0,0.497,55.0,M,Second level,Single,2,€100K +
822704654,No,Silver,2021-04-01,0,4716.0,0,4716.0,0.0,40.0,M,Primary level,Married,3,€50K - €80K
796358860,No,Silver,2019-09-01,4,13306.0,2458,10848.0,0.185,50.0,M,Primary level,Single,3,€80K - €100K
737499746,No,Silver,2020-10-01,3,4438.0,1513,2925.0,0.341,,F,Graduate,Single,2,Unknown
763581938,No,Silver,2020-04-01,4,2648.0,2309,339.0,0.872,45.0,M,Graduate,Married,2,€50K - €80K
785577231,No,Silver,2020-12-01,3,5240.0,1451,3789.0,0.277,35.0,M,Graduate,Married,3,€50K - €80K
820573381,No,Silver,2019-11-01,4,2601.0,1604,997.0,0.617,53.0,F,Primary level,Single,5,Less than €30K
714936999,Yes,Silver,2020-01-01,4,1495.0,0,1495.0,0.0,51.0,F,Graduate,Single,2,€30K - €50K
736172689,No,Silver,2019-11-01,3,4025.0,0,4025.0,0.0,48.0,F,MSc,Married,3,Unknown
821687762,No,Silver,2020-09-01,1,9577.0,632,8945.0,0.066,41.0,M,Second level,Married,3,€50K - €80K
731162808,Yes,Silver,2020-01-01,4,1438.3,0,1438.3,0.0,44.0,M,PhD,,2,€30K - €50K
764572932,No,Silver,2019-03-01,4,5248.0,1816,3432.0,0.346,56.0,M,PhD,Married,1,€50K - €80K
814226977,No,Silver,2019-01-01,0,10953.0,1945,9008.0,0.178,57.0,F,Graduate,Single,1,€30K - €50K
756094878,Yes,Silver,2020-01-01,4,33384.0,0,33384.0,0.0,47.0,M,Graduate,Single,4,€100K +
806003479,No,Silver,2019-12-01,3,6593.0,0,6593.0,0.0,48.0,M,Unknown,Married,2,€80K - €100K
741989739,Yes,Silver,2020-04-01,3,8004.0,1452,6552.0,0.181,41.0,M,Primary level,Married,2,€80K - €100K
770927114,No,Silver,2021-03-01,3,7927.0,996,6931.0,0.126,37.0,F,Primary level,Married,2,Unknown
769286611,No,Silver,2019-08-01,2,6704.0,0,6704.0,0.0,50.0,F,Second level,Single,2,Less than €30K
728325669,No,Silver,2020-01-01,1,2396.0,1663,733.0,0.694,52.0,F,Graduate,Married,2,€30K - €50K
806323266,No,Silver,2020-02-01,3,2081.0,0,2081.0,0.0,49.0,F,Primary level,Married,2,Less than €30K
747721773,No,Silver,2019-01-01,1,12648.0,1604,11044.0,0.127,58.0,M,PhD,Married,2,€100K +
715197608,No,Silver,2020-01-01,3,20631.0,2048,18583.0,0.099,48.0,F,MSc,Married,3,Unknown
781334155,Yes,Silver,2020-10-01,3,5051.0,0,5051.0,0.0,44.0,M,Unknown,Divorced,4,€50K - €80K
809103050,Yes,Silver,2020-01-01,2,1763.0,0,1763.0,0.0,,F,Second level,Married,3,Less than €30K
768388820,No,Silver,2020-01-01,3,4666.0,1275,3391.0,0.273,55.0,M,Graduate,Married,1,€50K - €80K
824202320,No,Silver,2019-10-01,1,3889.0,1839,2050.0,0.473,54.0,M,Unknown,Single,5,€100K +
815845319,No,Silver,2018-08-01,1,3709.0,1197,2512.0,0.323,59.0,F,Primary level,Divorced,1,Unknown
774166591,No,Silver,2020-01-01,3,21084.0,2517,18567.0,0.119,26.0,M,Graduate,Divorced,0,Unknown
780212060,No,Silver,2020-05-01,3,1780.0,1338,442.0,0.752,44.0,F,Graduate,,1,Less than €30K
781678335,No,Silver,2020-07-01,3,1438.3,0,1438.3,0.0,40.0,F,Graduate,Single,2,Unknown
769656237,No,Silver,2020-06-01,3,2844.0,2065,779.0,0.726,39.0,M,Primary level,Single,3,€80K - €100K
793779287,No,Silver,2019-06-01,2,2827.0,1308,1519.0,0.463,51.0,F,Second level,Single,1,Less than €30K
710020254,No,Silver,2020-01-01,2,3117.0,1400,1717.0,0.449,48.0,M,MSc,Married,4,€50K - €80K
722682098,Yes,Silver,2020-12-01,3,1438.3,0,1438.3,0.0,45.0,M,Graduate,Married,2,€50K - €80K
821423847,No,Silver,2018-10-01,4,2787.0,1201,1586.0,0.431,64.0,M,Unknown,Married,0,Less than €30K
712473295,No,Silver,2020-07-01,2,1614.0,700,914.0,0.434,45.0,M,Second level,Married,4,Less than €30K
736599402,No,Silver,2019-06-01,3,2874.0,0,2874.0,0.0,49.0,F,Unknown,Single,0,Unknown
816318220,No,Silver,2019-12-01,3,5589.0,1336,4253.0,0.239,44.0,F,Post LC,,2,Unknown
753675038,Yes,Silver,2019-05-01,2,1606.0,0,1606.0,0.0,54.0,F,Graduate,Married,2,€30K - €50K
806107004,No,Silver,2021-02-01,2,2787.0,2053,734.0,0.737,45.0,F,Second level,Single,4,Less than €30K
711429982,No,Silver,2019-11-01,2,1530.0,0,1530.0,0.0,43.0,F,Graduate,Married,3,Less than €30K
778533044,Yes,Silver,2020-02-01,2,3312.0,0,3312.0,0.0,43.0,M,PhD,Single,3,€50K - €80K
770736797,No,Silver,2020-11-01,4,3209.0,2517,692.0,0.784,39.0,F,MSc,,3,Unknown
717428308,No,Silver,2019-02-01,3,2154.0,930,1224.0,0.432,53.0,F,Post LC,Married,1,Less than €30K
736079079,No,Silver,2020-06-01,2,2153.0,1392,761.0,0.647,45.0,F,Graduate,Married,5,Less than €30K
750900482,No,Silver,2020-01-01,3,23510.0,1049,22461.0,0.045,56.0,M,Graduate,Married,2,€80K - €100K
757296226,No,Silver,2021-12-01,2,2902.0,1668,1234.0,0.575,26.0,F,MSc,Single,0,Less than €30K
815125108,Yes,Silver,2019-10-01,4,8580.0,1636,6944.0,0.191,45.0,M,Primary level,Married,3,Less than €30K
710473469,No,Silver,2020-03-01,1,4396.0,0,4396.0,0.0,43.0,M,Graduate,Married,2,€30K - €50K
793913131,No,Silver,2020-01-01,2,7474.0,2444,5030.0,0.327,56.0,M,Primary level,Married,4,€80K - €100K
792615017,No,Gold,2021-10-01,3,32024.0,1232,30792.0,0.038,28.0,F,Graduate,Single,0,Unknown
822724694,No,Gold,2020-05-01,4,34516.0,2098,32418.0,0.061,48.0,M,Unknown,Married,2,€100K +
716545708,No,Silver,2020-05-01,4,2427.0,1581,846.0,0.651,52.0,F,Second level,Divorced,2,Less than €30K
720770540,No,Gold,2021-01-01,0,34516.0,1938,32578.0,0.056,43.0,M,Primary level,Divorced,2,€100K +
727142027,No,Silver,2020-02-01,2,11238.0,2336,8902.0,0.208,44.0,F,Post LC,,3,Unknown
752995957,No,Silver,2019-07-01,3,2012.0,1230,782.0,0.611,52.0,F,Graduate,Married,1,Less than €30K
826946711,No,Silver,2020-01-01,2,2550.0,1623,927.0,0.636,30.0,M,Graduate,Married,0,Less than €30K
734280477,Yes,Silver,2019-06-01,4,1675.0,0,1675.0,0.0,49.0,F,Graduate,Single,3,Less than €30K
744880547,No,Silver,2019-05-01,1,19272.0,1519,17753.0,0.079,48.0,M,Second level,Single,3,€50K - €80K
773272335,No,Silver,2020-08-01,3,13126.0,0,13126.0,0.0,40.0,F,Primary level,Married,2,Unknown
752822048,No,Silver,2020-02-01,5,4165.0,0,4165.0,0.0,54.0,M,Second level,Single,5,Less than €30K
725986445,No,Silver,2019-12-01,1,3378.0,0,3378.0,0.0,48.0,F,Graduate,Married,2,Less than €30K
768801475,No,Silver,2021-12-01,5,2607.0,1966,641.0,0.754,30.0,M,Unknown,Married,1,Less than €30K
793148040,No,Gold,2020-09-01,3,18797.0,2158,16639.0,0.115,53.0,M,Second level,Married,5,€30K - €50K
736112113,No,Silver,2019-02-01,1,14612.0,1976,12636.0,0.135,57.0,M,Graduate,Married,1,€80K - €100K
817970851,No,Silver,2020-01-01,2,4548.0,1450,3098.0,0.319,27.0,F,Graduate,,0,Less than €30K
767077224,No,Silver,2021-04-01,0,1804.0,1040,764.0,0.576,40.0,M,Graduate,Married,3,€80K - €100K
746919505,No,Silver,2019-01-01,2,2070.0,0,2070.0,0.0,,F,Primary level,Divorced,1,€30K - €50K
787446125,Yes,Silver,2020-06-01,4,6824.0,2517,4307.0,0.369,43.0,M,Primary level,Married,3,€80K - €100K
769646197,No,Silver,2020-01-01,0,1717.0,0,1717.0,0.0,48.0,F,Graduate,Married,4,Less than €30K
769272671,No,Silver,2020-01-01,2,2221.0,1343,878.0,0.605,45.0,M,Primary level,Married,2,€50K - €80K
784611393,No,Silver,2020-06-01,2,4005.0,1985,2020.0,0.496,47.0,M,Second level,Single,3,€30K - €50K
827547581,No,Silver,2021-06-01,5,3657.0,1135,2522.0,0.31,32.0,M,Graduate,Divorced,1,€30K - €50K
821139287,No,Silver,2020-01-01,2,5756.0,0,5756.0,0.0,65.0,F,Second level,Married,1,Unknown
799374217,No,Silver,2019-11-01,1,19999.0,1007,18992.0,0.05,50.0,M,Graduate,Single,2,€80K - €100K
789562836,No,Silver,2019-10-01,2,1815.0,740,1075.0,0.408,51.0,M,Unknown,,4,€50K - €80K
728845953,No,Silver,2019-12-01,3,3305.0,2517,788.0,0.762,48.0,M,Post LC,Married,3,Less than €30K
765262465,No,Silver,2020-01-01,1,6280.0,2181,4099.0,0.347,42.0,M,Graduate,Married,2,€50K - €80K
725635206,No,Silver,2019-03-01,3,3424.0,1333,2091.0,0.389,53.0,F,Graduate,Divorced,1,Less than €30K
827829292,No,Silver,2020-08-01,3,2814.0,1595,1219.0,0.567,47.0,F,Primary level,,3,Less than €30K
726193914,Yes,Silver,2020-01-01,3,10016.0,1872,8144.0,0.187,56.0,F,Graduate,Single,3,Unknown
728195277,No,Silver,2019-05-01,2,11332.0,1647,9685.0,0.145,48.0,M,Second level,Married,2,€80K - €100K
769390122,No,Silver,2020-10-01,2,2425.0,1396,1029.0,0.576,38.0,F,Graduate,Married,3,Unknown
816517663,No,Silver,2019-11-01,1,2396.0,887,1509.0,0.37,49.0,F,Graduate,,4,Less than €30K
710400563,No,Silver,2018-11-01,3,10214.0,1433,8781.0,0.14,56.0,M,Post LC,Married,2,€80K - €100K
788877574,Yes,Silver,2019-05-01,3,19793.0,2488,17305.0,0.126,55.0,M,Second level,Divorced,0,€80K - €100K
