Customer,Account
712613812,Credit Card
712613812,Current
712613812,Joint
749884392,Investment
749884392,Credit Card
749884392,Deposit
709937146,Current
709937146,Mortgage
709937146,Deposit
709937146,Credit Card
757521191,Loan
757521191,Mortgage
757521191,Current
757521191,Credit Card
757521191,On Demand Deposit
757521191,Joint
762938204,Credit Card
762938204,Current
775635724,Current
775635724,Credit Card
814416991,Credit Card
765337294,Credit Card
754882429,Current
754882429,Credit Card
760113765,Current
760113765,Credit Card
789300917,Credit Card
776473307,Current
776473307,Credit Card
796898879,Credit Card
758262755,Current
758262755,Credit Card
783237531,Credit Card
790676632,Investment
790676632,Deposit
790676632,Credit Card
790676632,Mortgage
803834067,Credit Card
769620630,Credit Card
787002540,Credit Card
787002540,Deposit
725094840,Credit Card
725094840,Current
745905799,Credit Card
741721475,Credit Card
820189703,Current
820189703,Credit Card
775095746,Credit Card
775095746,Deposit
763359990,Credit Card
776724365,Current
776724365,Credit Card
715063368,Current
715063368,Credit Card
711429982,Credit Card
711429982,Current
710299904,Credit Card
715915388,Current
715915388,Credit Card
731573020,Credit Card
826859466,Credit Card
758985097,Credit Card
790960352,Current
790960352,Credit Card
774189718,Investment
774189718,On Demand Deposit
774189718,Current
774189718,Mortgage
774189718,Credit Card
719291485,Credit Card
709092788,Current
709092788,Credit Card
743804235,Credit Card
743804235,Current
826296901,Credit Card
718004844,Current
718004844,Credit Card
735317958,Credit Card
782346189,Credit Card
782346189,Deposit
765272630,Investment
765272630,Current
765272630,On Demand Deposit
765272630,Deposit
765272630,Credit Card
793819151,Credit Card
731588096,Credit Card
731588096,Current
823749362,Current
823749362,Credit Card
741762601,Current
741762601,Credit Card
746648840,Credit Card
746648840,Current
782180553,Credit Card
782180553,Current
739708244,Current
739708244,Credit Card
810295229,Credit Card
727194979,Current
727194979,Credit Card
811204534,Credit Card
811204534,Current
779384548,Current
779384548,Credit Card
819073519,Credit Card
819073519,Current
786947439,Credit Card
786947439,Current
769206933,Credit Card
739502531,Current
739502531,Credit Card
739502531,On Demand Deposit
739502531,Investment
770696868,Credit Card
787977086,Credit Card
787977086,Deposit
787977086,Investment
787977086,Current
724510678,Credit Card
724510678,Deposit
736566934,Credit Card
769572106,Credit Card
792394525,Credit Card
736312894,Current
736312894,On Demand Deposit
736312894,Investment
736312894,Credit Card
736312894,Deposit
736312894,Investment
763928474,Credit Card
777683174,Credit Card
741875907,Credit Card
739726902,Current
739726902,Credit Card
777105586,Credit Card
800691567,Credit Card
793780355,Current
793780355,Credit Card
749914010,Credit Card
749914010,Current
777622231,Current
777622231,Credit Card
722017682,Credit Card
781019340,Current
781019340,Credit Card
828079072,Credit Card
828079072,Current
781334155,Credit Card
781334155,Current
735204676,Credit Card
735204676,Deposit
724949344,Current
724949344,Credit Card
796227758,Current
796227758,Credit Card
736587744,Current
736587744,Credit Card
820711745,Credit Card
820711745,Current
810898891,Credit Card
765600925,Credit Card
765600925,Deposit
713435690,Credit Card
710558603,Credit Card
710558603,Current
713907730,Credit Card
773050816,Credit Card
763490064,Credit Card
763490064,Joint
763490064,Current
763490064,On Demand Deposit
763490064,Investment
739344152,Current
739344152,On Demand Deposit
739344152,Credit Card
739344152,Investment
762507630,Credit Card
762507630,Current
812009813,Joint
812009813,On Demand Deposit
812009813,Current
812009813,Investment
812009813,Credit Card
800658849,Credit Card
800658849,Current
772106244,Credit Card
793017841,Deposit
793017841,Credit Card
827829292,Current
827829292,Credit Card
768283461,Credit Card
768283461,Current
737224733,Current
737224733,Credit Card
752399386,Current
752399386,Credit Card
770546445,Credit Card
766919121,Credit Card
796219722,Credit Card
796219722,Current
812685707,Credit Card
742338530,Credit Card
811340229,Credit Card
813110244,Credit Card
792073095,Credit Card
725130278,Credit Card
769181198,Deposit
769181198,Credit Card
786920684,Credit Card
786920684,Current
778468132,Credit Card
804957889,Loan
804957889,On Demand Deposit
804957889,Mortgage
804957889,Current
804957889,Credit Card
804957889,Deposit
804521846,Credit Card
804521846,Current
731468392,Credit Card
731468392,Current
737839180,Credit Card
737839180,Current
755324705,Current
755324705,Credit Card
731112098,Credit Card
731112098,Current
778451638,Credit Card
736149449,Credit Card
824269972,Current
824269972,Credit Card
730480800,Credit Card
715507148,Credit Card
715507148,Current
775373457,Credit Card
792071507,Credit Card
774530606,Credit Card
774530606,Current
820189207,Credit Card
820189207,Current
746996502,Current
746996502,Credit Card
810410422,Credit Card
813899561,Deposit
813899561,Credit Card
720617893,Credit Card
793336392,Credit Card
793336392,Current
715930329,Credit Card
791653225,Credit Card
791653225,Current
730410058,Credit Card
746049746,Credit Card
737785572,Deposit
737785572,Credit Card
741464054,Credit Card
764553160,Current
764553160,Credit Card
824802442,Credit Card
824802442,Current
708189008,Credit Card
708189008,Current
775156477,Credit Card
782264002,Current
782264002,Credit Card
782958461,Credit Card
815951159,Credit Card
728330345,Deposit
728330345,Credit Card
819060401,Credit Card
819060401,Current
766269075,Current
766269075,Credit Card
819429400,Credit Card
729803673,Credit Card
711538930,Credit Card
711538930,Current
752792007,Credit Card
752792007,Current
719214926,Current
719214926,Credit Card
741951919,Current
741951919,Credit Card
792676804,Current
792676804,Credit Card
810530052,Credit Card
810530052,Current
743019995,Credit Card
743019995,Current
749335015,Credit Card
740040587,Credit Card
740040587,Current
757721547,Credit Card
747638823,Deposit
747638823,Credit Card
734612270,Credit Card
749091844,Credit Card
734280477,Loan
734280477,Mortgage
734280477,On Demand Deposit
734280477,Credit Card
734280477,Current
734280477,Investment
734389794,Current
734389794,Credit Card
790379134,Credit Card
790499397,Credit Card
763601941,Current
763601941,Credit Card
822164884,Current
822164884,Credit Card
746361665,Credit Card
825596001,Credit Card
825596001,Current
753204159,Credit Card
714731215,Current
714731215,Mortgage
714731215,Deposit
714731215,Credit Card
709910706,Credit Card
769382755,Credit Card
750749938,Credit Card
753559227,Credit Card
722920609,Current
722920609,Credit Card
756324223,Credit Card
763891320,Credit Card
709993980,Current
709993980,Credit Card
725003515,Current
725003515,Credit Card
751573098,Credit Card
761301474,Mortgage
761301474,Credit Card
761301474,On Demand Deposit
761301474,Current
807934749,Credit Card
737797977,Current
737797977,Credit Card
819211115,Credit Card
734754922,Credit Card
781527874,Credit Card
781527874,Current
753450741,Credit Card
753450741,Current
780216663,Credit Card
780216663,Current
754974461,Credit Card
746655354,Credit Card
712090776,Credit Card
816646855,Credit Card
821282484,Credit Card
821282484,Mortgage
821282484,Current
821282484,Loan
773432374,Credit Card
741122693,Credit Card
806231533,Credit Card
806231533,Current
826275052,Current
826275052,Credit Card
765387226,Credit Card
741573512,Credit Card
756074486,Credit Card
713205736,Deposit
713205736,Credit Card
723130743,Credit Card
824054377,Loan
824054377,Investment
824054377,On Demand Deposit
824054377,Credit Card
824054377,Current
765811611,Credit Card
739220452,Credit Card
729969215,Credit Card
729969215,Current
753476712,Credit Card
751338612,Credit Card
733431451,Credit Card
806141170,Current
806141170,Credit Card
734795075,Credit Card
734795075,Current
713841570,Credit Card
780990223,Credit Card
717573169,Credit Card
717573169,Current
725753015,Credit Card
726517973,Current
726517973,Credit Card
806809312,Credit Card
778255676,Credit Card
778255676,Current
806188111,Credit Card
753721625,Credit Card
768599571,Credit Card
821875005,Credit Card
826634995,Credit Card
826634995,Current
742011368,Credit Card
742011368,Current
760015029,Credit Card
780587147,Current
780587147,Joint
780587147,Credit Card
780587147,Investment
780587147,Deposit
755305484,Credit Card
755305484,Current
745020119,Current
745020119,Credit Card
733866943,Credit Card
790726096,On Demand Deposit
790726096,Investment
790726096,Mortgage
790726096,Current
790726096,On Demand Deposit
790726096,Credit Card
802894512,Credit Card
822962625,Current
822962625,Credit Card
731982627,Credit Card
794307976,Current
794307976,Credit Card
813449430,Credit Card
789906667,Credit Card
731369960,Credit Card
768496977,Current
768496977,Credit Card
748832159,Credit Card
736383488,Credit Card
799494455,Credit Card
799494455,Current
726952604,Loan
726952604,Credit Card
726952604,On Demand Deposit
726952604,Current
726952604,Investment
768565270,Current
768565270,Credit Card
766965089,Current
766965089,Credit Card
823127092,Credit Card
753565511,Current
753565511,Credit Card
779604108,Credit Card
823442454,Credit Card
805045677,Credit Card
785566829,Credit Card
763477755,Credit Card
710259599,Deposit
710259599,Credit Card
730680967,Credit Card
826989563,Credit Card
811482003,Credit Card
817258212,Credit Card
817258212,Current
741733817,Current
741733817,Credit Card
722321014,Deposit
722321014,Credit Card
749707862,Current
749707862,Credit Card
745034777,Deposit
745034777,Credit Card
761332391,Credit Card
725867867,Credit Card
827287412,Current
827287412,Credit Card
749605230,Credit Card
749605230,Current
788709031,Credit Card
788709031,Current
744764520,Credit Card
794893042,Current
794893042,Credit Card
788683940,Current
788683940,Credit Card
709399675,Current
709399675,Credit Card
775498730,Credit Card
775498730,Current
762879471,Credit Card
791073348,Loan
791073348,Deposit
791073348,Credit Card
791073348,Mortgage
791073348,Current
827755741,Credit Card
750659829,Current
750659829,Credit Card
734414404,Deposit
734414404,Credit Card
783038037,Credit Card
783038037,Current
811487782,Current
811487782,Credit Card
713538121,Deposit
713538121,Credit Card
734680567,Credit Card
734680567,Current
723474498,Credit Card
723474498,Current
744365179,Credit Card
724096201,Credit Card
724999855,Current
724999855,Credit Card
775849232,Credit Card
775849232,Current
775849232,Deposit
775849232,Mortgage
771843241,Credit Card
822052213,Current
822052213,Credit Card
736280785,Credit Card
802100265,Credit Card
802100265,Current
774545098,Credit Card
774545098,Current
820270189,Credit Card
820270189,Current
787098804,Credit Card
719034192,Investment
719034192,Mortgage
719034192,Joint
719034192,Credit Card
719034192,Current
719034192,On Demand Deposit
820130775,Current
820130775,Credit Card
776729355,Credit Card
734124304,Credit Card
808112055,Credit Card
783685762,Credit Card
735198735,Credit Card
735198735,Current
748323520,Credit Card
756335060,Credit Card
756335060,Current
813071076,Current
813071076,Credit Card
752036303,Credit Card
776486833,Credit Card
776486833,Current
768643905,Credit Card
798004837,Credit Card
716737170,Current
716737170,Credit Card
753323330,Credit Card
753323330,Current
753310600,Credit Card
753310600,Current
735764360,Credit Card
735764360,Current
756412601,Credit Card
732514688,Credit Card
732514688,Loan
732514688,On Demand Deposit
732514688,Mortgage
732514688,Current
732514688,Investment
825525722,Credit Card
774924721,Credit Card
774924721,Current
788310866,Credit Card
788310866,Current
780478434,Credit Card
739751920,Credit Card
730721940,Credit Card
730721940,Current
773947086,Credit Card
751987288,Current
751987288,Credit Card
755978624,Credit Card
804140129,Mortgage
804140129,Investment
804140129,Credit Card
804140129,Current
726513860,Current
726513860,Credit Card
817449632,Credit Card
817449632,Current
823819282,Credit Card
822020808,Credit Card
729882096,Credit Card
729882096,Mortgage
729882096,Mortgage
729882096,Deposit
729882096,Joint
729882096,On Demand Deposit
822667188,Credit Card
822667188,Current
757184194,Credit Card
790341602,Current
790341602,On Demand Deposit
790341602,Credit Card
776271724,Credit Card
776271724,Current
788090406,Current
788090406,Credit Card
821995238,On Demand Deposit
821995238,Current
821995238,Credit Card
798549871,Deposit
798549871,Credit Card
798549871,Current
738553144,On Demand Deposit
738553144,Credit Card
738553144,Current
762946476,Deposit
762946476,Current
762946476,Credit Card
774915361,Current
774915361,On Demand Deposit
774915361,Credit Card
730732767,Credit Card
730732767,Current
730732767,On Demand Deposit
722711933,Current
722711933,Credit Card
793306789,Current
793306789,Credit Card
793306789,Mortgage
753711454,Current
753711454,Credit Card
769346073,Current
769346073,Credit Card
774769012,Credit Card
774769012,Current
723663891,Credit Card
723663891,Current
806945198,Current
806945198,Credit Card
806945198,On Demand Deposit
809760994,Investment
809760994,Deposit
809760994,Credit Card
764147619,Current
764147619,On Demand Deposit
764147619,Credit Card
785890604,Current
785890604,Credit Card
819918554,Credit Card
819918554,Current
819918554,Deposit
764250782,Current
764250782,Credit Card
764250782,On Demand Deposit
799745316,Credit Card
799745316,Current
728511873,Current
728511873,Credit Card
797505910,Credit Card
797505910,Current
810390771,Credit Card
810390771,Mortgage
810390771,Current
816252729,Current
816252729,On Demand Deposit
816252729,Credit Card
801003410,Current
801003410,On Demand Deposit
801003410,Credit Card
789027068,Credit Card
789027068,Mortgage
789027068,Loan
789027068,Current
789027068,Investment
789027068,Deposit
803638797,Credit Card
803638797,On Demand Deposit
803638797,Current
762903773,Current
762903773,Credit Card
762903773,Deposit
726334304,Mortgage
726334304,Credit Card
